"simulation","carcass","part","larvae_per_part","portions_per_part","portion","larvae_per_portion","is_welldone","larvae_rare","larvae_welldone","larvae_medium","larvae_after_cooking"
5,26,"ham",967,121,39,6,0,5,0,3,3
5,26,"ham",967,121,51,6,0,5,0,3,3
5,26,"ham",967,121,60,4,0,4,0,3,3
5,26,"ham",967,121,65,8,0,7,0,4,4
5,26,"ham",967,121,70,12,0,11,0,7,7
5,26,"ham",967,121,74,7,0,6,0,4,4
5,26,"ham",967,121,77,12,0,11,0,7,7
5,26,"ham",967,121,84,11,0,10,0,6,6
5,26,"other",3945,48,2,89,0,81,0,52,52
5,26,"other",3945,48,4,68,0,62,0,40,40
5,26,"other",3945,48,6,76,0,69,0,44,44
5,26,"other",3945,48,9,92,0,84,0,54,54
5,26,"other",3945,48,23,75,0,68,0,44,44
5,27,"shoulder",371,35,12,8,0,7,0,4,4
5,27,"shoulder",371,35,33,6,0,5,0,3,3
5,27,"belly",938,54,16,15,0,14,0,9,9
5,27,"belly",938,54,21,22,0,20,0,13,13
5,27,"belly",938,54,32,20,0,18,0,12,12
5,27,"belly",938,54,37,24,0,22,0,14,14
5,27,"loin",728,144,6,7,0,6,0,4,4
5,27,"loin",728,144,35,8,0,7,0,4,4
5,27,"loin",728,144,39,5,0,5,0,3,3
5,27,"loin",728,144,64,7,0,6,0,4,4
5,27,"loin",728,144,67,6,0,5,0,3,3
5,27,"loin",728,144,73,4,0,4,0,3,3
5,27,"loin",728,144,101,4,0,4,0,3,3
5,27,"loin",728,144,103,4,0,4,0,3,3
5,27,"loin",728,144,112,8,0,7,0,4,4
5,27,"loin",728,144,127,3,0,3,0,2,2
5,27,"loin",728,144,136,3,0,3,0,2,2
5,27,"loin",728,144,137,6,0,5,0,3,3
5,27,"ham",877,121,2,4,0,4,0,3,3
5,27,"ham",877,121,4,10,0,9,0,6,6
5,27,"ham",877,121,14,5,0,5,0,3,3
5,27,"ham",877,121,19,7,0,6,0,4,4
5,27,"ham",877,121,38,8,0,7,0,4,4
5,27,"ham",877,121,42,9,0,8,0,5,5
5,27,"ham",877,121,64,6,0,5,0,3,3
5,27,"ham",877,121,65,10,0,9,0,6,6
5,27,"ham",877,121,68,11,0,10,0,6,6
5,27,"ham",877,121,70,11,0,10,0,6,6
5,27,"ham",877,121,71,4,0,4,0,3,3
5,27,"ham",877,121,113,7,0,6,0,4,4
5,27,"ham",877,121,117,5,0,5,0,3,3
5,27,"ham",877,121,121,5,0,5,0,3,3
5,27,"other",3194,48,21,60,0,55,0,35,35
5,27,"other",3194,48,23,70,0,64,0,41,41
5,27,"other",3194,48,24,57,0,52,0,33,33
5,27,"other",3194,48,34,66,0,60,0,39,39
5,28,"shoulder",1608,35,6,43,0,39,0,25,25
5,28,"shoulder",1608,35,8,44,0,40,0,26,26
5,28,"shoulder",1608,35,26,50,0,46,0,30,30
5,28,"belly",4519,54,4,83,0,76,0,49,49
5,28,"belly",4519,54,17,86,0,78,0,50,50
5,28,"belly",4519,54,20,78,0,71,0,46,46
5,28,"belly",4519,54,22,86,0,78,0,50,50
5,28,"belly",4519,54,31,84,0,77,0,49,49
5,28,"belly",4519,54,52,88,0,80,0,51,51
5,28,"loin",3105,144,3,20,0,18,0,12,12
5,28,"loin",3105,144,15,28,0,26,0,17,17
5,28,"loin",3105,144,18,25,0,23,0,15,15
5,28,"loin",3105,144,42,21,0,19,0,12,12
5,28,"loin",3105,144,43,17,0,15,0,10,10
5,28,"loin",3105,144,51,19,0,17,0,11,11
5,28,"loin",3105,144,52,20,0,18,0,12,12
5,28,"loin",3105,144,61,18,0,16,0,10,10
5,28,"loin",3105,144,67,20,0,18,0,12,12
5,28,"loin",3105,144,77,16,0,15,0,10,10
5,28,"loin",3105,144,78,30,0,27,0,17,17
5,28,"loin",3105,144,93,27,0,25,0,16,16
5,28,"loin",3105,144,97,29,0,26,0,17,17
5,28,"loin",3105,144,105,18,0,16,0,10,10
5,28,"loin",3105,144,106,21,0,19,0,12,12
5,28,"loin",3105,144,115,25,0,23,0,15,15
5,28,"loin",3105,144,120,19,0,17,0,11,11
5,28,"ham",3689,121,8,29,0,26,0,17,17
5,28,"ham",3689,121,21,35,0,32,0,21,21
5,28,"ham",3689,121,35,24,0,22,0,14,14
5,28,"ham",3689,121,46,42,0,38,0,24,24
5,28,"ham",3689,121,69,29,0,26,0,17,17
5,28,"ham",3689,121,90,36,0,33,0,21,21
5,28,"ham",3689,121,92,17,0,15,0,10,10
5,28,"ham",3689,121,105,35,0,32,0,21,21
5,28,"ham",3689,121,108,29,0,26,0,17,17
5,28,"ham",3689,121,112,17,0,15,0,10,10
5,28,"other",13902,48,9,285,0,260,0,167,167
5,28,"other",13902,48,20,315,0,287,0,184,184
5,28,"other",13902,48,32,283,0,258,0,166,166
5,28,"other",13902,48,36,295,0,269,0,173,173
5,28,"other",13902,48,38,311,0,284,0,183,183
5,29,"shoulder",1431,35,9,42,0,38,0,24,24
5,29,"shoulder",1431,35,15,48,0,44,0,28,28
5,29,"shoulder",1431,35,30,42,0,38,0,24,24
5,29,"belly",3987,54,20,70,0,64,0,41,41
5,29,"belly",3987,54,29,60,0,55,0,35,35
5,29,"belly",3987,54,30,69,0,63,0,40,40
5,29,"belly",3987,54,32,72,0,66,0,42,42
5,29,"belly",3987,54,35,83,0,76,0,49,49
5,29,"belly",3987,54,41,72,0,66,0,42,42
5,29,"belly",3987,54,44,72,0,66,0,42,42
5,29,"belly",3987,54,46,85,0,77,0,49,49
5,29,"loin",2930,144,15,19,0,17,0,11,11
5,29,"loin",2930,144,16,17,0,15,0,10,10
5,29,"loin",2930,144,38,34,0,31,0,20,20
5,29,"loin",2930,144,53,18,0,16,0,10,10
5,29,"loin",2930,144,62,23,0,21,0,13,13
5,29,"loin",2930,144,65,26,0,24,0,15,15
5,29,"loin",2930,144,72,26,0,24,0,15,15
5,29,"loin",2930,144,86,22,0,20,0,13,13
5,29,"loin",2930,144,103,21,0,19,0,12,12
5,29,"loin",2930,144,128,21,0,19,0,12,12
5,29,"loin",2930,144,134,16,0,15,0,10,10
5,29,"loin",2930,144,144,25,0,23,0,15,15
5,29,"ham",3298,121,2,31,0,28,0,18,18
5,29,"ham",3298,121,11,23,0,21,0,13,13
5,29,"ham",3298,121,17,40,0,36,0,23,23
5,29,"ham",3298,121,23,33,0,30,0,19,19
5,29,"ham",3298,121,39,18,0,16,0,10,10
5,29,"ham",3298,121,47,34,0,31,0,20,20
5,29,"ham",3298,121,97,34,0,31,0,20,20
5,29,"ham",3298,121,105,30,0,27,0,17,17
5,29,"ham",3298,121,116,26,0,24,0,15,15
5,29,"other",13157,48,5,274,0,250,0,161,161
5,29,"other",13157,48,6,272,0,248,0,159,159
5,29,"other",13157,48,7,282,0,257,0,165,165
5,29,"other",13157,48,23,256,0,233,0,150,150
5,29,"other",13157,48,30,270,0,246,0,158,158
5,30,"shoulder",304,35,4,13,0,12,0,8,8
5,30,"shoulder",304,35,15,13,0,12,0,8,8
5,30,"shoulder",304,35,16,8,0,7,0,4,4
5,30,"shoulder",304,35,31,8,0,7,0,4,4
5,30,"belly",882,54,10,16,0,15,0,10,10
5,30,"belly",882,54,19,17,0,15,0,10,10
5,30,"belly",882,54,24,26,0,24,0,15,15
5,30,"belly",882,54,25,10,0,9,0,6,6
5,30,"belly",882,54,36,17,0,15,0,10,10
5,30,"belly",882,54,47,14,0,13,0,8,8
5,30,"belly",882,54,52,17,0,15,0,10,10
5,30,"loin",583,144,3,8,0,7,0,4,4
5,30,"loin",583,144,13,3,0,3,0,2,2
5,30,"loin",583,144,19,4,0,4,0,3,3
5,30,"loin",583,144,23,4,0,4,0,3,3
5,30,"loin",583,144,41,7,0,6,0,4,4
5,30,"loin",583,144,55,4,0,4,0,3,3
5,30,"loin",583,144,65,5,0,5,0,3,3
5,30,"loin",583,144,86,3,0,3,0,2,2
5,30,"loin",583,144,130,8,0,7,0,4,4
5,30,"loin",583,144,131,4,0,4,0,3,3
5,30,"ham",730,121,6,7,0,6,0,4,4
5,30,"ham",730,121,16,6,0,5,0,3,3
5,30,"ham",730,121,21,11,0,10,0,6,6
5,30,"ham",730,121,31,4,0,4,0,3,3
5,30,"ham",730,121,45,4,0,4,0,3,3
5,30,"ham",730,121,60,6,0,5,0,3,3
5,30,"ham",730,121,75,6,0,5,0,3,3
5,30,"ham",730,121,83,3,0,3,0,2,2
5,30,"ham",730,121,94,4,0,4,0,3,3
5,30,"ham",730,121,100,7,0,6,0,4,4
5,30,"ham",730,121,110,5,0,5,0,3,3
5,30,"ham",730,121,114,4,0,4,0,3,3
5,30,"other",2734,48,9,69,0,63,0,40,40
5,30,"other",2734,48,14,56,0,51,0,33,33
5,30,"other",2734,48,15,60,0,55,0,35,35
5,30,"other",2734,48,39,57,0,52,0,33,33
5,30,"other",2734,48,40,54,0,49,0,31,31
5,30,"other",2734,48,45,62,0,57,0,37,37
5,30,"other",2734,48,47,42,0,38,0,24,24
5,31,"belly",1213,54,17,29,0,26,0,17,17
5,31,"belly",1213,54,18,26,0,24,0,15,15
5,31,"belly",1213,54,35,28,0,26,0,17,17
5,31,"belly",1213,54,36,31,0,28,0,18,18
5,31,"belly",1213,54,43,21,0,19,0,12,12
5,31,"belly",1213,54,48,27,0,25,0,16,16
5,31,"loin",803,144,38,4,0,4,0,3,3
5,31,"loin",803,144,54,3,0,3,0,2,2
5,31,"loin",803,144,57,12,0,11,0,7,7
5,31,"loin",803,144,59,10,0,9,0,6,6
5,31,"loin",803,144,69,6,0,5,0,3,3
5,31,"loin",803,144,102,5,0,5,0,3,3
5,31,"loin",803,144,103,7,0,6,0,4,4
5,31,"loin",803,144,120,7,0,6,0,4,4
5,31,"loin",803,144,122,3,0,3,0,2,2
5,31,"loin",803,144,123,3,0,3,0,2,2
5,31,"ham",983,121,11,4,0,4,0,3,3
5,31,"ham",983,121,22,8,0,7,0,4,4
5,31,"ham",983,121,32,14,0,13,0,8,8
5,31,"ham",983,121,39,3,0,3,0,2,2
5,31,"ham",983,121,45,8,0,7,0,4,4
5,31,"ham",983,121,58,10,0,9,0,6,6
5,31,"ham",983,121,60,7,0,6,0,4,4
5,31,"ham",983,121,66,12,0,11,0,7,7
5,31,"ham",983,121,75,8,0,7,0,4,4
5,31,"ham",983,121,78,6,0,5,0,3,3
5,31,"ham",983,121,89,16,0,15,0,10,10
5,31,"ham",983,121,93,7,0,6,0,4,4
5,31,"ham",983,121,102,12,0,11,0,7,7
5,31,"ham",983,121,104,4,0,4,0,3,3
5,31,"ham",983,121,111,6,0,5,0,3,3
5,31,"ham",983,121,113,12,0,11,0,7,7
5,31,"other",3912,48,3,83,0,76,0,49,49
5,31,"other",3912,48,9,67,0,61,0,39,39
5,31,"other",3912,48,27,75,0,68,0,44,44
5,31,"other",3912,48,36,89,0,81,0,52,52
5,31,"other",3912,48,38,106,0,97,0,62,62
5,32,"shoulder",288,35,27,5,0,5,0,3,3
5,32,"shoulder",288,35,35,7,0,6,0,4,4
5,32,"belly",794,54,16,18,0,16,0,10,10
5,32,"belly",794,54,25,16,0,15,0,10,10
5,32,"belly",794,54,43,11,0,10,0,6,6
5,32,"belly",794,54,45,13,0,12,0,8,8
5,32,"belly",794,54,52,13,0,12,0,8,8
5,32,"loin",560,144,21,4,0,4,0,3,3
5,32,"loin",560,144,50,4,0,4,0,3,3
5,32,"loin",560,144,55,3,0,3,0,2,2
5,32,"loin",560,144,73,4,0,4,0,3,3
5,32,"loin",560,144,109,4,0,4,0,3,3
5,32,"loin",560,144,141,3,0,3,0,2,2
5,32,"ham",667,121,2,4,0,4,0,3,3
5,32,"ham",667,121,3,5,0,5,0,3,3
5,32,"ham",667,121,6,4,0,4,0,3,3
5,32,"ham",667,121,22,8,0,7,0,4,4
5,32,"ham",667,121,33,9,0,8,0,5,5
5,32,"ham",667,121,43,7,0,6,0,4,4
5,32,"ham",667,121,77,3,0,3,0,2,2
5,32,"ham",667,121,81,4,0,4,0,3,3
5,32,"ham",667,121,91,9,0,8,0,5,5
5,32,"ham",667,121,100,3,0,3,0,2,2
5,32,"other",2687,48,5,45,0,41,0,26,26
5,32,"other",2687,48,8,65,0,59,0,38,38
5,32,"other",2687,48,9,53,0,48,0,31,31
5,33,"shoulder",124,35,6,3,0,3,0,2,2
5,33,"shoulder",124,35,12,7,0,6,0,4,4
5,33,"shoulder",124,35,24,5,0,5,0,3,3
5,33,"shoulder",124,35,34,5,0,5,0,3,3
5,33,"belly",345,54,2,5,0,5,0,3,3
5,33,"belly",345,54,28,4,0,4,0,3,3
5,33,"belly",345,54,41,12,0,11,0,7,7
5,33,"belly",345,54,51,4,0,4,0,3,3
5,33,"loin",221,144,44,7,0,6,0,4,4
5,33,"loin",221,144,64,4,0,4,0,3,3
5,33,"loin",221,144,84,3,0,3,0,2,2
5,33,"ham",296,121,11,3,0,3,0,2,2
5,33,"ham",296,121,47,3,0,3,0,2,2
5,33,"ham",296,121,63,4,0,4,0,3,3
5,33,"other",1167,48,1,24,0,22,0,14,14
5,33,"other",1167,48,6,27,0,25,0,16,16
5,33,"other",1167,48,9,29,0,26,0,17,17
5,33,"other",1167,48,11,27,0,25,0,16,16
5,33,"other",1167,48,24,29,0,26,0,17,17
5,33,"other",1167,48,33,23,0,21,0,13,13
5,33,"other",1167,48,34,22,0,20,0,13,13
5,33,"other",1167,48,45,16,0,15,0,10,10
5,33,"other",1167,48,46,30,0,27,0,17,17
5,33,"other",1167,48,47,27,0,25,0,16,16
5,34,"shoulder",314,35,19,13,0,12,0,8,8
5,34,"shoulder",314,35,29,8,0,7,0,4,4
5,34,"shoulder",314,35,34,15,0,14,0,9,9
5,34,"belly",759,54,28,12,0,11,0,7,7
5,34,"belly",759,54,29,10,0,9,0,6,6
5,34,"belly",759,54,39,11,0,10,0,6,6
5,34,"belly",759,54,41,12,0,11,0,7,7
5,34,"belly",759,54,46,14,0,13,0,8,8
5,34,"belly",759,54,49,14,0,13,0,8,8
5,34,"loin",567,144,7,4,0,4,0,3,3
5,34,"loin",567,144,18,5,0,5,0,3,3
5,34,"loin",567,144,32,3,0,3,0,2,2
5,34,"loin",567,144,45,4,0,4,0,3,3
5,34,"loin",567,144,52,4,0,4,0,3,3
5,34,"loin",567,144,65,3,0,3,0,2,2
5,34,"loin",567,144,72,6,0,5,0,3,3
5,34,"loin",567,144,75,5,0,5,0,3,3
5,34,"loin",567,144,115,3,0,3,0,2,2
5,34,"loin",567,144,116,11,0,10,0,6,6
5,34,"loin",567,144,117,5,0,5,0,3,3
5,34,"loin",567,144,133,5,0,5,0,3,3
5,34,"ham",606,121,4,6,0,5,0,3,3
5,34,"ham",606,121,9,3,0,3,0,2,2
5,34,"ham",606,121,16,11,0,10,0,6,6
5,34,"ham",606,121,19,6,0,5,0,3,3
5,34,"ham",606,121,21,7,0,6,0,4,4
5,34,"ham",606,121,27,5,0,5,0,3,3
5,34,"ham",606,121,30,5,0,5,0,3,3
5,34,"ham",606,121,35,6,0,5,0,3,3
5,34,"ham",606,121,36,5,0,5,0,3,3
5,34,"ham",606,121,54,4,0,4,0,3,3
5,34,"ham",606,121,55,6,0,5,0,3,3
5,34,"ham",606,121,61,8,0,7,0,4,4
5,34,"ham",606,121,75,3,0,3,0,2,2
5,34,"ham",606,121,89,3,0,3,0,2,2
5,34,"other",2420,48,7,60,0,55,0,35,35
5,34,"other",2420,48,19,55,0,50,0,32,32
5,34,"other",2420,48,23,55,0,50,0,32,32
5,34,"other",2420,48,24,46,0,42,0,27,27
5,34,"other",2420,48,31,49,0,45,0,29,29
5,34,"other",2420,48,40,39,0,36,0,23,23
5,35,"shoulder",395,35,6,13,0,12,0,8,8
5,35,"shoulder",395,35,9,11,0,10,0,6,6
5,35,"shoulder",395,35,12,18,0,16,0,10,10
5,35,"shoulder",395,35,29,11,0,10,0,6,6
5,35,"belly",1097,54,2,22,0,20,0,13,13
5,35,"belly",1097,54,3,17,0,15,0,10,10
5,35,"belly",1097,54,5,14,0,13,0,8,8
5,35,"belly",1097,54,13,24,0,22,0,14,14
5,35,"belly",1097,54,16,14,0,13,0,8,8
5,35,"belly",1097,54,19,18,0,16,0,10,10
5,35,"belly",1097,54,43,21,0,19,0,12,12
5,35,"belly",1097,54,48,25,0,23,0,15,15
5,35,"belly",1097,54,50,22,0,20,0,13,13
5,35,"loin",717,144,15,8,0,7,0,4,4
5,35,"loin",717,144,27,6,0,5,0,3,3
5,35,"loin",717,144,31,6,0,5,0,3,3
5,35,"loin",717,144,48,3,0,3,0,2,2
5,35,"loin",717,144,60,5,0,5,0,3,3
5,35,"loin",717,144,67,3,0,3,0,2,2
5,35,"loin",717,144,80,5,0,5,0,3,3
5,35,"loin",717,144,89,8,0,7,0,4,4
5,35,"loin",717,144,103,4,0,4,0,3,3
5,35,"loin",717,144,109,6,0,5,0,3,3
5,35,"loin",717,144,119,6,0,5,0,3,3
5,35,"loin",717,144,141,3,0,3,0,2,2
5,35,"ham",953,121,5,10,0,9,0,6,6
5,35,"ham",953,121,15,5,0,5,0,3,3
5,35,"ham",953,121,48,5,0,5,0,3,3
5,35,"ham",953,121,52,8,0,7,0,4,4
5,35,"ham",953,121,62,7,0,6,0,4,4
5,35,"ham",953,121,83,10,0,9,0,6,6
5,35,"ham",953,121,97,6,0,5,0,3,3
5,35,"ham",953,121,101,9,0,8,0,5,5
5,35,"ham",953,121,102,5,0,5,0,3,3
5,35,"other",3527,48,1,74,0,67,0,43,43
5,35,"other",3527,48,13,74,0,67,0,43,43
5,35,"other",3527,48,17,66,0,60,0,39,39
5,35,"other",3527,48,36,71,0,65,0,42,42
5,36,"shoulder",255,35,14,6,0,5,0,3,3
5,36,"shoulder",255,35,16,8,0,7,0,4,4
5,36,"shoulder",255,35,19,7,0,6,0,4,4
5,36,"shoulder",255,35,21,10,0,9,0,6,6
5,36,"shoulder",255,35,22,6,0,5,0,3,3
5,36,"belly",732,54,9,15,0,14,0,9,9
5,36,"belly",732,54,20,12,0,11,0,7,7
5,36,"belly",732,54,26,13,0,12,0,8,8
5,36,"belly",732,54,27,11,0,10,0,6,6
5,36,"belly",732,54,28,15,0,14,0,9,9
5,36,"belly",732,54,33,11,0,10,0,6,6
5,36,"loin",509,144,10,8,0,7,0,4,4
5,36,"loin",509,144,21,4,0,4,0,3,3
5,36,"loin",509,144,22,6,0,5,0,3,3
5,36,"loin",509,144,24,6,0,5,0,3,3
5,36,"loin",509,144,26,3,0,3,0,2,2
5,36,"loin",509,144,28,3,0,3,0,2,2
5,36,"loin",509,144,55,6,0,5,0,3,3
5,36,"loin",509,144,74,3,0,3,0,2,2
5,36,"loin",509,144,83,3,0,3,0,2,2
5,36,"loin",509,144,84,3,0,3,0,2,2
5,36,"loin",509,144,118,7,0,6,0,4,4
5,36,"ham",629,121,13,4,0,4,0,3,3
5,36,"ham",629,121,28,3,0,3,0,2,2
5,36,"ham",629,121,31,6,0,5,0,3,3
5,36,"ham",629,121,32,5,0,5,0,3,3
5,36,"ham",629,121,35,4,0,4,0,3,3
5,36,"ham",629,121,36,5,0,5,0,3,3
5,36,"ham",629,121,38,9,0,8,0,5,5
5,36,"ham",629,121,41,4,0,4,0,3,3
5,36,"ham",629,121,48,6,0,5,0,3,3
5,36,"ham",629,121,80,5,0,5,0,3,3
5,36,"ham",629,121,84,11,0,10,0,6,6
5,36,"ham",629,121,88,9,0,8,0,5,5
5,36,"other",2349,48,17,46,0,42,0,27,27
5,36,"other",2349,48,18,56,0,51,0,33,33
5,36,"other",2349,48,21,42,0,38,0,24,24
5,36,"other",2349,48,30,44,0,40,0,26,26
5,36,"other",2349,48,33,54,0,49,0,31,31
5,36,"other",2349,48,34,59,0,54,0,35,35
5,37,"shoulder",279,35,1,8,0,7,0,4,4
5,37,"shoulder",279,35,3,3,0,3,0,2,2
5,37,"shoulder",279,35,7,4,0,4,0,3,3
5,37,"shoulder",279,35,15,6,0,5,0,3,3
5,37,"shoulder",279,35,16,6,0,5,0,3,3
5,37,"shoulder",279,35,19,11,0,10,0,6,6
5,37,"shoulder",279,35,20,9,0,8,0,5,5
5,37,"shoulder",279,35,21,4,0,4,0,3,3
5,37,"shoulder",279,35,29,6,0,5,0,3,3
5,37,"shoulder",279,35,31,6,0,5,0,3,3
5,37,"shoulder",279,35,33,11,0,10,0,6,6
5,37,"belly",756,54,3,14,0,13,0,8,8
5,37,"belly",756,54,9,12,0,11,0,7,7
5,37,"belly",756,54,16,15,0,14,0,9,9
5,37,"belly",756,54,21,19,0,17,0,11,11
5,37,"belly",756,54,30,9,0,8,0,5,5
5,37,"belly",756,54,35,15,0,14,0,9,9
5,37,"belly",756,54,48,13,0,12,0,8,8
5,37,"belly",756,54,49,17,0,15,0,10,10
5,37,"loin",577,144,1,3,0,3,0,2,2
5,37,"loin",577,144,23,3,0,3,0,2,2
5,37,"loin",577,144,27,4,0,4,0,3,3
5,37,"loin",577,144,31,6,0,5,0,3,3
5,37,"loin",577,144,36,4,0,4,0,3,3
5,37,"loin",577,144,43,3,0,3,0,2,2
5,37,"loin",577,144,49,5,0,5,0,3,3
5,37,"loin",577,144,65,3,0,3,0,2,2
5,37,"loin",577,144,70,3,0,3,0,2,2
5,37,"loin",577,144,102,4,0,4,0,3,3
5,37,"loin",577,144,143,3,0,3,0,2,2
5,37,"ham",703,121,3,9,0,8,0,5,5
5,37,"ham",703,121,5,6,0,5,0,3,3
5,37,"ham",703,121,36,10,0,9,0,6,6
5,37,"ham",703,121,46,7,0,6,0,4,4
5,37,"ham",703,121,48,4,0,4,0,3,3
5,37,"ham",703,121,92,5,0,5,0,3,3
5,37,"ham",703,121,93,8,0,7,0,4,4
5,37,"ham",703,121,97,5,0,5,0,3,3
5,37,"ham",703,121,118,7,0,6,0,4,4
5,37,"ham",703,121,120,5,0,5,0,3,3
5,37,"other",2498,48,1,56,0,51,0,33,33
5,37,"other",2498,48,4,52,0,47,0,30,30
5,37,"other",2498,48,7,39,0,36,0,23,23
5,37,"other",2498,48,23,55,0,50,0,32,32
5,37,"other",2498,48,43,56,0,51,0,33,33
5,38,"shoulder",144,35,18,3,0,3,0,2,2
5,38,"belly",378,54,10,7,0,6,0,4,4
5,38,"belly",378,54,14,12,0,11,0,7,7
5,38,"belly",378,54,21,7,0,6,0,4,4
5,38,"belly",378,54,23,9,0,8,0,5,5
5,38,"belly",378,54,26,5,0,5,0,3,3
5,38,"belly",378,54,32,9,0,8,0,5,5
5,38,"loin",258,144,46,5,0,5,0,3,3
5,38,"loin",258,144,116,4,0,4,0,3,3
5,38,"loin",258,144,137,3,0,3,0,2,2
5,38,"ham",317,121,33,6,0,5,0,3,3
5,38,"ham",317,121,74,6,0,5,0,3,3
5,38,"other",1218,48,3,21,0,19,0,12,12
5,38,"other",1218,48,11,30,0,27,0,17,17
5,38,"other",1218,48,18,22,0,20,0,13,13
5,38,"other",1218,48,20,16,0,15,0,10,10
5,38,"other",1218,48,45,27,0,25,0,16,16
5,38,"other",1218,48,48,17,0,15,0,10,10
5,39,"shoulder",1483,35,16,46,0,42,0,27,27
5,39,"belly",3996,54,5,72,0,66,0,42,42
5,39,"belly",3996,54,21,76,0,69,0,44,44
5,39,"belly",3996,54,35,60,0,55,0,35,35
5,39,"belly",3996,54,41,88,0,80,0,51,51
5,39,"loin",2780,144,16,17,0,15,0,10,10
5,39,"loin",2780,144,21,18,0,16,0,10,10
5,39,"loin",2780,144,27,21,0,19,0,12,12
5,39,"loin",2780,144,40,23,0,21,0,13,13
5,39,"loin",2780,144,41,16,0,15,0,10,10
5,39,"loin",2780,144,103,25,0,23,0,15,15
5,39,"loin",2780,144,106,19,0,17,0,11,11
5,39,"loin",2780,144,108,23,0,21,0,13,13
5,39,"loin",2780,144,126,21,0,19,0,12,12
5,39,"loin",2780,144,127,21,0,19,0,12,12
5,39,"loin",2780,144,128,12,0,11,0,7,7
5,39,"loin",2780,144,131,21,0,19,0,12,12
5,39,"ham",3366,121,6,31,0,28,0,18,18
5,39,"ham",3366,121,11,31,0,28,0,18,18
5,39,"ham",3366,121,18,26,0,24,0,15,15
5,39,"ham",3366,121,39,28,0,26,0,17,17
5,39,"ham",3366,121,41,26,0,24,0,15,15
5,39,"ham",3366,121,58,28,0,26,0,17,17
5,39,"ham",3366,121,63,27,0,25,0,16,16
5,39,"ham",3366,121,92,25,0,23,0,15,15
5,39,"ham",3366,121,107,24,0,22,0,14,14
5,39,"ham",3366,121,110,34,0,31,0,20,20
5,39,"ham",3366,121,115,26,0,24,0,15,15
5,39,"other",12715,48,3,258,0,235,0,151,151
5,39,"other",12715,48,43,276,0,252,0,162,162
5,40,"shoulder",128,35,34,4,0,4,0,3,3
5,40,"shoulder",128,35,35,4,0,4,0,3,3
5,40,"belly",389,54,1,9,0,8,0,5,5
5,40,"belly",389,54,10,6,0,5,0,3,3
5,40,"belly",389,54,19,3,0,3,0,2,2
5,40,"belly",389,54,21,9,0,8,0,5,5
5,40,"belly",389,54,29,6,0,5,0,3,3
5,40,"belly",389,54,33,4,0,4,0,3,3
5,40,"belly",389,54,47,8,0,7,0,4,4
5,40,"loin",265,144,55,3,0,3,0,2,2
5,40,"loin",265,144,99,3,0,3,0,2,2
5,40,"loin",265,144,102,5,0,5,0,3,3
5,40,"ham",343,121,6,5,0,5,0,3,3
5,40,"ham",343,121,13,3,0,3,0,2,2
5,40,"ham",343,121,49,6,0,5,0,3,3
5,40,"ham",343,121,53,4,0,4,0,3,3
5,40,"ham",343,121,85,3,0,3,0,2,2
5,40,"ham",343,121,87,4,0,4,0,3,3
5,40,"ham",343,121,104,4,0,4,0,3,3
5,40,"ham",343,121,108,4,0,4,0,3,3
5,40,"ham",343,121,116,5,0,5,0,3,3
5,40,"other",1196,48,5,22,0,20,0,13,13
5,40,"other",1196,48,15,31,0,28,0,18,18
5,41,"shoulder",297,35,3,7,0,6,0,4,4
5,41,"shoulder",297,35,11,8,0,7,0,4,4
5,41,"shoulder",297,35,23,8,0,7,0,4,4
5,41,"shoulder",297,35,34,15,0,14,0,9,9
5,41,"belly",947,54,3,14,0,13,0,8,8
5,41,"belly",947,54,24,26,0,24,0,15,15
5,41,"belly",947,54,46,17,0,15,0,10,10
5,41,"loin",661,144,6,4,0,4,0,3,3
5,41,"loin",661,144,9,6,0,5,0,3,3
5,41,"loin",661,144,22,6,0,5,0,3,3
5,41,"loin",661,144,55,5,0,5,0,3,3
5,41,"loin",661,144,69,6,0,5,0,3,3
5,41,"loin",661,144,83,5,0,5,0,3,3
5,41,"loin",661,144,90,4,0,4,0,3,3
5,41,"loin",661,144,101,5,0,5,0,3,3
5,41,"loin",661,144,129,5,0,5,0,3,3
5,41,"loin",661,144,130,3,0,3,0,2,2
5,41,"ham",750,121,4,11,0,10,0,6,6
5,41,"ham",750,121,6,5,0,5,0,3,3
5,41,"ham",750,121,37,8,0,7,0,4,4
5,41,"ham",750,121,42,7,0,6,0,4,4
5,41,"ham",750,121,60,6,0,5,0,3,3
5,41,"ham",750,121,63,5,0,5,0,3,3
5,41,"ham",750,121,77,8,0,7,0,4,4
5,41,"ham",750,121,115,6,0,5,0,3,3
5,41,"other",2726,48,5,57,0,52,0,33,33
5,41,"other",2726,48,8,50,0,46,0,30,30
5,41,"other",2726,48,11,68,0,62,0,40,40
5,41,"other",2726,48,16,55,0,50,0,32,32
5,41,"other",2726,48,25,55,0,50,0,32,32
5,41,"other",2726,48,30,62,0,57,0,37,37
5,41,"other",2726,48,45,68,0,62,0,40,40
5,42,"shoulder",552,35,8,13,0,12,0,8,8
5,42,"shoulder",552,35,11,15,0,14,0,9,9
5,42,"shoulder",552,35,12,17,0,15,0,10,10
5,42,"shoulder",552,35,21,14,0,13,0,8,8
5,42,"shoulder",552,35,32,18,0,16,0,10,10
5,42,"belly",1531,54,13,22,0,20,0,13,13
